episode,episode_length,episode_reward,learning_rate
0,9,1.0,0.0003
1,25,-1.0,0.0003
2,14,1.0,0.0003
3,23,1.0,0.0003
4,9,1.0,0.0003
5,21,1.0,0.0003
6,7,1.0,0.0003
7,17,1.0,0.0003
8,8,1.0,0.0003
9,20,1.0,0.0003
10,9,1.0,0.0003
11,24,1.0,0.0003
12,9,1.0,0.0003
13,20,1.0,0.0003
14,9,1.0,0.0003
15,24,-1.0,0.0003
16,12,1.0,0.0003
17,23,-1.0,0.0003
18,9,1.0,0.0003
19,24,1.0,0.0003
20,7,1.0,0.0003
21,22,1.0,0.0003
22,8,1.0,0.0003
23,19,-1.0,0.0003
24,9,1.0,0.0003
25,24,1.0,0.0003
26,9,1.0,0.0003
27,24,1.0,0.0003
28,7,1.0,0.0003
29,19,1.0,0.0003
30,8,1.0,0.0003
31,23,-1.0,0.0003
32,7,1.0,0.0003
33,22,1.0,0.0003
34,9,1.0,0.0003
35,22,1.0,0.0003
36,7,1.0,0.0003
37,21,1.0,0.0003
38,8,1.0,0.0003
39,25,-1.0,0.0003
40,12,1.0,0.0003
41,19,1.0,0.0003
42,21,-1.0,0.0003
43,25,-1.0,0.0003
44,8,1.0,0.0003
45,23,1.0,0.0003
46,13,1.0,0.0003
47,23,1.0,0.0003
48,8,1.0,0.0003
49,23,1.0,0.0003
50,17,-1.0,0.0003
51,24,1.0,0.0003
52,7,1.0,0.0003
53,24,1.0,0.0003
54,10,1.0,0.0003
55,22,1.0,0.0003
56,11,1.0,0.0003
57,20,1.0,0.0003
58,10,1.0,0.0003
59,21,1.0,0.0003
60,7,1.0,0.0003
61,19,1.0,0.0003
62,24,-1.0,0.0003
63,21,1.0,0.0003
64,8,1.0,0.0003
65,25,-1.0,0.0003
66,10,1.0,0.0003
67,25,-1.0,0.0003
68,7,1.0,0.0003
69,11,1.0,0.0003
70,7,1.0,0.0003
71,22,1.0,0.0003
72,8,1.0,0.0003
73,21,1.0,0.0003
74,17,1.0,0.0003
75,23,1.0,0.0003
76,8,1.0,0.0003
77,22,1.0,0.0003
78,10,1.0,0.0003
79,23,-1.0,0.0003
80,9,1.0,0.0003
81,24,1.0,0.0003
82,7,1.0,0.0003
83,22,1.0,0.0003
84,9,1.0,0.0003
85,18,1.0,0.0003
86,9,1.0,0.0003
87,24,-1.0,0.0003
88,7,1.0,0.0003
89,20,-1.0,0.0003
90,7,1.0,0.0003
91,23,1.0,0.0003
92,8,1.0,0.0003
93,24,1.0,0.0003
94,19,1.0,0.0003
95,18,1.0,0.0003
96,8,1.0,0.0003
97,23,1.0,0.0003
98,11,1.0,0.0003
99,19,1.0,0.0003
100,7,1.0,0.0003
101,24,-1.0,0.0003
102,10,1.0,0.0003
103,25,-1.0,0.0003
104,8,1.0,0.0003
105,25,-1.0,0.0003
106,9,1.0,0.0003
107,21,1.0,0.0003
108,8,1.0,0.0003
109,24,1.0,0.0003
110,8,1.0,0.0003
111,23,1.0,0.0003
112,16,1.0,0.0003
113,23,1.0,0.0003
114,7,1.0,0.0003
115,23,1.0,0.0003
116,7,1.0,0.0003
117,23,1.0,0.0003
118,8,1.0,0.0003
119,24,1.0,0.0003
120,9,1.0,0.0003
121,24,-1.0,0.0003
122,7,1.0,0.0003
123,21,1.0,0.0003
124,8,1.0,0.0003
125,19,1.0,0.0003
126,9,1.0,0.0003
127,16,1.0,0.0003
128,8,1.0,0.0003
129,24,1.0,0.0003
130,11,1.0,0.0003
131,17,1.0,0.0003
132,8,1.0,0.0003
133,19,1.0,0.0003
134,25,1.0,0.0003
135,24,-1.0,0.0003
136,9,1.0,0.0003
137,25,-1.0,0.0003
138,11,1.0,0.0003
139,22,1.0,0.0003
140,9,1.0,0.0003
141,21,1.0,0.0003
142,7,1.0,0.0003
143,24,1.0,0.0003
144,11,1.0,0.0003
145,24,1.0,0.0003
146,8,1.0,0.0003
147,22,1.0,0.0003
148,9,1.0,0.0003
149,21,-1.0,0.0003
150,20,1.0,0.0003
151,19,1.0,0.0003
152,9,1.0,0.0003
153,24,1.0,0.0003
154,7,1.0,0.0003
155,24,1.0,0.0003
156,9,1.0,0.0003
157,23,1.0,0.0003
158,9,1.0,0.0003
159,21,1.0,0.0003
160,7,1.0,0.0003
161,25,-1.0,0.0003
162,14,1.0,0.0003
163,24,-1.0,0.0003
164,7,1.0,0.0003
165,21,1.0,0.0003
166,21,1.0,0.0003
167,18,1.0,0.0003
168,23,1.0,0.0003
169,24,1.0,0.0003
170,10,1.0,0.0003
171,21,1.0,0.0003
172,9,1.0,0.0003
173,18,1.0,0.0003
174,11,1.0,0.0003
175,20,1.0,0.0003
176,12,1.0,0.0003
177,24,1.0,0.0003
178,7,1.0,0.0003
179,24,1.0,0.0003
180,8,1.0,0.0003
181,23,1.0,0.0003
182,14,1.0,0.0003
183,24,1.0,0.0003
184,9,1.0,0.0003
185,24,1.0,0.0003
186,9,1.0,0.0003
187,17,1.0,0.0003
188,24,1.0,0.0003
189,22,1.0,0.0003
190,10,1.0,0.0003
191,24,-1.0,0.0003
192,8,1.0,0.0003
193,25,-1.0,0.0003
194,7,1.0,0.0003
195,22,1.0,0.0003
196,7,1.0,0.0003
197,25,-1.0,0.0003
198,8,1.0,0.0003
199,21,-1.0,0.0003
200,7,1.0,0.0003
201,18,1.0,0.0003
202,9,1.0,0.0003
203,22,1.0,0.0003
204,8,1.0,0.0003
205,23,1.0,0.0003
206,12,1.0,0.0003
207,20,1.0,0.0003
208,7,1.0,0.0003
209,24,-1.0,0.0003
210,9,1.0,0.0003
211,21,1.0,0.0003
212,8,1.0,0.0003
213,23,1.0,0.0003
214,7,1.0,0.0003
215,24,1.0,0.0003
216,10,1.0,0.0003
217,24,1.0,0.0003
218,8,1.0,0.0003
219,18,1.0,0.0003
220,15,1.0,0.0003
221,22,1.0,0.0003
222,7,1.0,0.0003
223,24,1.0,0.0003
224,7,1.0,0.0003
225,24,1.0,0.0003
226,7,1.0,0.0003
227,22,1.0,0.0003
228,7,1.0,0.0003
229,20,1.0,0.0003
230,9,1.0,0.0003
231,17,1.0,0.0003
232,8,1.0,0.0003
233,24,1.0,0.0003
234,7,1.0,0.0003
235,17,1.0,0.0003
236,7,1.0,0.0003
237,22,1.0,0.0003
238,11,1.0,0.0003
239,24,1.0,0.0003
240,7,1.0,0.0003
241,22,1.0,0.0003
242,8,1.0,0.0003
243,24,1.0,0.0003
244,11,1.0,0.0003
245,25,-1.0,0.0003
246,7,1.0,0.0003
247,22,1.0,0.0003
248,9,1.0,0.0003
249,23,1.0,0.0003
250,8,1.0,0.0003
251,20,-1.0,0.0003
252,7,1.0,0.0003
253,21,1.0,0.0003
254,7,1.0,0.0003
255,19,1.0,0.0003
256,8,1.0,0.0003
257,24,1.0,0.0003
258,7,1.0,0.0003
259,20,1.0,0.0003
260,15,1.0,0.0003
261,20,1.0,0.0003
262,12,1.0,0.0003
263,23,1.0,0.0003
264,9,1.0,0.0003
265,23,1.0,0.0003
266,12,1.0,0.0003
267,25,-1.0,0.0003
268,7,1.0,0.0003
269,25,-1.0,0.0003
270,12,1.0,0.0003
271,23,1.0,0.0003
272,11,1.0,0.0003
273,15,1.0,0.0003
274,24,1.0,0.0003
275,23,1.0,0.0003
276,10,1.0,0.0003
277,23,-1.0,0.0003
278,9,1.0,0.0003
279,24,-1.0,0.0003
280,8,1.0,0.0003
281,24,1.0,0.0003
282,7,1.0,0.0003
283,17,1.0,0.0003
284,7,1.0,0.0003
285,20,1.0,0.0003
286,8,1.0,0.0003
287,24,1.0,0.0003
288,7,1.0,0.0003
289,24,1.0,0.0003
290,7,1.0,0.0003
291,16,1.0,0.0003
292,11,1.0,0.0003
293,21,1.0,0.0003
294,7,1.0,0.0003
295,23,-1.0,0.0003
296,10,1.0,0.0003
297,25,-1.0,0.0003
298,8,1.0,0.0003
299,18,1.0,0.0003
300,8,1.0,0.0003
301,16,1.0,0.0003
302,14,1.0,0.0003
303,24,1.0,0.0003
304,10,1.0,0.0003
305,25,-1.0,0.0003
306,7,1.0,0.0003
307,23,1.0,0.0003
308,8,1.0,0.0003
309,23,1.0,0.0003
310,17,1.0,0.0003
311,25,-1.0,0.0003
312,7,1.0,0.0003
313,21,1.0,0.0003
314,9,1.0,0.0003
315,22,1.0,0.0003
316,7,1.0,0.0003
317,24,1.0,0.0003
318,7,1.0,0.0003
319,23,-1.0,0.0003
320,8,1.0,0.0003
321,25,-1.0,0.0003
322,8,1.0,0.0003
323,23,1.0,0.0003
324,9,1.0,0.0003
325,25,-1.0,0.0003
326,7,1.0,0.0003
327,24,1.0,0.0003
328,8,1.0,0.0003
329,18,1.0,0.0003
330,8,1.0,0.0003
331,24,1.0,0.0003
332,20,1.0,0.0003
333,19,1.0,0.0003
334,10,1.0,0.0003
335,24,1.0,0.0003
336,10,1.0,0.0003
337,22,1.0,0.0003
338,8,1.0,0.0003
339,25,-1.0,0.0003
340,8,1.0,0.0003
341,22,-1.0,0.0003
342,8,1.0,0.0003
343,22,1.0,0.0003
344,8,1.0,0.0003
345,24,1.0,0.0003
346,7,1.0,0.0003
347,23,1.0,0.0003
348,8,1.0,0.0003
349,21,1.0,0.0003
350,16,-1.0,0.0003
351,24,1.0,0.0003
352,9,1.0,0.0003
353,23,1.0,0.0003
354,8,1.0,0.0003
355,21,1.0,0.0003
356,7,1.0,0.0003
357,24,1.0,0.0003
358,8,1.0,0.0003
359,22,1.0,0.0003
360,9,1.0,0.0003
361,23,1.0,0.0003
362,7,1.0,0.0003
363,23,1.0,0.0003
364,8,1.0,0.0003
365,23,1.0,0.0003
366,7,1.0,0.0003
367,24,1.0,0.0003
368,8,1.0,0.0003
369,24,1.0,0.0003
370,13,1.0,0.0003
371,23,1.0,0.0003
372,9,1.0,0.0003
373,25,-1.0,0.0003
374,8,1.0,0.0003
375,24,-1.0,0.0003
376,7,1.0,0.0003
377,18,1.0,0.0003
378,8,1.0,0.0003
379,19,1.0,0.0003
380,8,1.0,0.0003
381,24,1.0,0.0003
382,7,1.0,0.0003
383,23,1.0,0.0003
384,9,1.0,0.0003
385,22,1.0,0.0003
386,19,-1.0,0.0003
387,21,1.0,0.0003
388,8,1.0,0.0003
389,23,1.0,0.0003
390,15,1.0,0.0003
391,25,-1.0,0.0003
392,8,1.0,0.0003
393,16,1.0,0.0003
394,7,1.0,0.0003
395,23,1.0,0.0003
396,7,1.0,0.0003
397,14,1.0,0.0003
398,7,1.0,0.0003
399,24,-1.0,0.0003
400,9,1.0,0.0003
401,24,1.0,0.0003
402,9,1.0,0.0003
403,21,1.0,0.0003
404,7,1.0,0.0003
405,18,1.0,0.0003
406,7,1.0,0.0003
407,21,1.0,0.0003
408,10,1.0,0.0003
409,23,1.0,0.0003
410,23,-1.0,0.0003
411,23,-1.0,0.0003
412,7,1.0,0.0003
413,21,1.0,0.0003
414,10,1.0,0.0003
415,25,-1.0,0.0003
416,9,1.0,0.0003
417,18,1.0,0.0003
418,8,1.0,0.0003
419,23,1.0,0.0003
420,8,1.0,0.0003
421,24,-1.0,0.0003
422,7,1.0,0.0003
423,24,1.0,0.0003
424,7,1.0,0.0003
425,24,1.0,0.0003
426,7,1.0,0.0003
427,20,1.0,0.0003
428,8,1.0,0.0003
429,19,1.0,0.0003
430,8,1.0,0.0003
431,22,1.0,0.0003
432,7,1.0,0.0003
433,24,1.0,0.0003
434,8,1.0,0.0003
435,23,1.0,0.0003
436,10,1.0,0.0003
437,24,-1.0,0.0003
438,7,1.0,0.0003
439,22,1.0,0.0003
440,10,1.0,0.0003
441,20,1.0,0.0003
442,9,1.0,0.0003
443,21,1.0,0.0003
444,9,1.0,0.0003
445,21,1.0,0.0003
446,11,1.0,0.0003
447,24,1.0,0.0003
448,7,1.0,0.0003
449,25,-1.0,0.0003
450,10,1.0,0.0003
451,20,1.0,0.0003
452,8,1.0,0.0003
453,19,1.0,0.0003
454,10,1.0,0.0003
455,24,-1.0,0.0003
456,8,1.0,0.0003
457,25,-1.0,0.0003
458,9,1.0,0.0003
459,24,-1.0,0.0003
460,7,1.0,0.0003
461,18,1.0,0.0003
462,10,1.0,0.0003
463,23,1.0,0.0003
464,8,1.0,0.0003
465,21,1.0,0.0003
466,9,1.0,0.0003
467,22,1.0,0.0003
468,13,1.0,0.0003
469,21,1.0,0.0003
470,11,1.0,0.0003
471,24,-1.0,0.0003
472,8,1.0,0.0003
473,24,1.0,0.0003
474,7,1.0,0.0003
475,15,1.0,0.0003
476,8,1.0,0.0003
477,22,1.0,0.0003
478,7,1.0,0.0003
479,21,1.0,0.0003
480,7,1.0,0.0003
481,20,1.0,0.0003
482,8,1.0,0.0003
483,22,1.0,0.0003
484,9,1.0,0.0003
485,23,-1.0,0.0003
486,9,1.0,0.0003
487,23,1.0,0.0003
488,9,1.0,0.0003
489,21,1.0,0.0003
490,7,1.0,0.0003
491,22,1.0,0.0003
492,22,1.0,0.0003
493,23,-1.0,0.0003
494,8,1.0,0.0003
495,22,1.0,0.0003
496,9,1.0,0.0003
497,24,1.0,0.0003
498,14,1.0,0.0003
499,23,-1.0,0.0003
500,11,1.0,0.0003
501,23,1.0,0.0003
502,7,1.0,0.0003
503,25,-1.0,0.0003
504,8,1.0,0.0003
505,21,1.0,0.0003
506,8,1.0,0.0003
507,19,1.0,0.0003
508,9,1.0,0.0003
509,23,1.0,0.0003
510,8,1.0,0.0003
511,25,-1.0,0.0003
512,8,1.0,0.0003
513,23,1.0,0.0003
514,7,1.0,0.0003
515,23,1.0,0.0003
516,11,1.0,0.0003
517,22,1.0,0.0003
518,9,1.0,0.0003
519,24,-1.0,0.0003
520,8,1.0,0.0003
521,17,1.0,0.0003
522,8,1.0,0.0003
523,18,1.0,0.0003
524,7,1.0,0.0003
525,21,1.0,0.0003
526,7,1.0,0.0003
527,19,1.0,0.0003
528,8,1.0,0.0003
529,23,-1.0,0.0003
530,8,1.0,0.0003
531,24,1.0,0.0003
532,9,1.0,0.0003
533,21,1.0,0.0003
534,7,1.0,0.0003
535,24,1.0,0.0003
536,7,1.0,0.0003
537,19,1.0,0.0003
538,7,1.0,0.0003
539,23,1.0,0.0003
540,8,1.0,0.0003
541,23,1.0,0.0003
542,24,-1.0,0.0003
543,24,1.0,0.0003
544,10,1.0,0.0003
545,22,1.0,0.0003
546,8,1.0,0.0003
547,20,1.0,0.0003
548,7,1.0,0.0003
549,24,1.0,0.0003
550,7,1.0,0.0003
551,24,1.0,0.0003
552,8,1.0,0.0003
553,23,1.0,0.0003
554,10,1.0,0.0003
555,24,1.0,0.0003
556,7,1.0,0.0003
557,17,1.0,0.0003
558,7,1.0,0.0003
559,23,-1.0,0.0003
560,8,1.0,0.0003
561,22,1.0,0.0003
562,13,1.0,0.0003
563,22,1.0,0.0003
564,8,1.0,0.0003
565,25,-1.0,0.0003
566,9,1.0,0.0003
567,24,1.0,0.0003
568,8,1.0,0.0003
569,24,1.0,0.0003
570,9,1.0,0.0003
571,22,1.0,0.0003
572,9,1.0,0.0003
573,23,1.0,0.0003
574,8,1.0,0.0003
575,22,1.0,0.0003
576,8,1.0,0.0003
577,25,-1.0,0.0003
